"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-07-04","43","71","21"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-07-05","44","71","22"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-07-06","42",,"22"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-07-07","45","73","23"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-07-08","50","71","28"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-07-09","53","70","37"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-07-10","60","73","47"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-07-11","42",,"30"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-07-12","40","62","20"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-07-13","47","68","22"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-07-14","39","68",
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-07-15","34","59","15"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-07-16","38",,"15"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-07-17","41",,"16"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-07-18","43",,"20"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-07-19","44",,"20"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-07-20","42",,"21"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-07-21","43","72","22"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-07-22","44","72","21"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-07-23","43","70","22"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-07-24","42","70","22"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-07-25","43","68","24"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-07-26","44","65","24"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-07-27","43","66","26"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-07-28","46","66","28"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-07-29","46","69","26"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-07-30","47","71","25"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-07-31","48",,"24"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-08-01","46",,"24"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-08-02","48","76","24"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-08-03","49","76","27"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-08-04","49","75","28"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-08-05","52","73","28"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-08-06","46","62","30"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-08-07","48","65","25"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-08-08","56","72","39"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-08-09","51","72",
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-08-10","43","67","24"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-08-11","46","72","22"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-08-12","47","72","24"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-08-13","44","67","24"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-08-14","45","71","22"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-08-15","52","73","25"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-08-16","41",,
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-08-17","45","67","17"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-08-18","39","67",
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-08-19","37","58","16"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-08-20","41","65","19"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-08-21","45","67","26"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-08-22","47","71","27"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-08-23","51","74","27"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-08-24","54","77","33"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-08-25","58","82","32"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-08-26","62","82","44"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-08-27","62","80","44"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-08-28","49","79","26"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-08-29","44","70","25"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-08-30","43","59",
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-08-31","45","65","20"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-09-01","55","67","27"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-09-02","55","67","49"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-09-03","54","70",
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-09-04","60","83","39"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-09-05","65","86","45"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-09-06","63","86","48"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-09-07","59","79","43"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-09-08","56","82","41"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-09-09","62","85","38"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-09-10","66","87","40"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-09-11","63","87","43"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-09-12","65","84","43"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-09-13","66","83",
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-09-14","58","81","38"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-09-15","54","78","25"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-09-16","56","76","37"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-09-17","54","78","30"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-09-18","58","84","34"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-09-19","59","85","34"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-09-20","63","86","38"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-09-21","56","86",
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-09-22","56","76","33"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-09-23","61","80","41"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-09-24","65","85",
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-09-25","72","89",
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-09-26","53",,
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-09-27","49","68","28"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-09-28","49","67","26"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-09-29","51","70","33"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-09-30","56","78","29"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-10-01","58","78","31"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-10-02","58","76",
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-10-03","55","74","34"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-10-04","57",,"33"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-10-05","64","81","45"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-10-06","65","83",
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-10-07","65","83","45"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-10-08","66","83","50"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-10-09","66","83","51"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-10-10","55","83",
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-10-11","53","71","36"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-10-12","59","77",
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-10-13","65","85","43"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-10-14","68","87","44"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-10-15","69","92","45"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-10-16","72","95","43"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-10-17","75","96",
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-10-18","76","96","50"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-10-19","79","97","56"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-10-20","71","86","49"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-10-21","70","89","53"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-10-22","74","93","56"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-10-23","77","93","58"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-10-24","81","97",
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-10-25","79","97","59"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-10-26","75","96","61"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-10-27","74","93","62"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-10-28","79",,"64"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-10-29","73","93","65"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-10-30","69","87","58"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-10-31","60","87",
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-11-01","58","68",
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-11-02","62","78",
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-11-03","68","84","50"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-11-04","69","84","56"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-11-05","63","84",
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-11-06","67","81","51"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-11-07","71","87",
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-11-08","74","92",
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-11-09","76","92","65"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-11-10","69","86",
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-11-11","68","82","56"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-11-12","70","84","54"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-11-13","71","86","54"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-11-14","74","89","58"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-11-15","75","92","56"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-11-16","74","90","55"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-11-17","70","90","59"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-11-18","72","87","58"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-11-19","75","87","53"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-11-20","74","87",
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-11-21","61","87","59"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-11-22","66","81","57"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-11-23","71","85","56"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-11-24","66","85","49"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-11-25","66","78","49"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-11-26","66","81","44"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-11-27","69","88","46"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-11-28","66","88",
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-11-29","68","83","53"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-11-30","72","87","53"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-12-01","68","87","48"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-12-02","66","85",
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-12-03","70","88","47"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-12-04","71","88","49"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-12-05","68","87","57"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-12-06","68","86","57"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-12-07","71","86","57"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-12-08","64","86",
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-12-09","67","83","53"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-12-10","72","88",
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-12-11","71","90","56"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-12-12","65","90",
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-12-13","72","86","60"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-12-14","74","89",
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-12-15","71","89","58"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-12-16","73","89","57"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-12-17","74","89","60"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-12-18","73","89","61"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-12-19","74","90","61"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-12-20","75","93","62"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-12-21","71","93","64"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-12-22","65","87",
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-12-23","73","87","61"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-12-24","71","87","52"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-12-25","73","89","55"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-12-26","75","90","59"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-12-27","78","94","59"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-12-28","79","94","63"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-12-29","71","94",
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-12-30","72","91","63"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","2020-12-31","73","91","65"
"SF002394820","CEDARA, SF","2020-07-01","52","75","35"
"SF002394820","CEDARA, SF","2020-07-02","54","75","39"
"SF002394820","CEDARA, SF","2020-07-06","53","78","35"
"SF002394820","CEDARA, SF","2020-07-08","50","76","41"
"SF002394820","CEDARA, SF","2020-07-09","59","72","46"
"SF002394820","CEDARA, SF","2020-07-10","60","79","45"
"SF002394820","CEDARA, SF","2020-07-14","46",,"36"
"SF002394820","CEDARA, SF","2020-07-22","51","74","36"
"SF002394820","CEDARA, SF","2020-07-23","48","72","31"
"SF002394820","CEDARA, SF","2020-07-24","49","69","33"
"SF002394820","CEDARA, SF","2020-07-26","52","74","36"
"SF002394820","CEDARA, SF","2020-07-27","50","71","44"
"SF002394820","CEDARA, SF","2020-07-30","53","73","39"
"SF002394820","CEDARA, SF","2020-07-31","51","70","37"
"SF002394820","CEDARA, SF","2020-08-01","57","79","40"
"SF002394820","CEDARA, SF","2020-08-02","58","81","41"
"SF002394820","CEDARA, SF","2020-08-03","62","81","44"
"SF002394820","CEDARA, SF","2020-08-06","51","64","45"
"SF002394820","CEDARA, SF","2020-08-07","49","64","34"
"SF002394820","CEDARA, SF","2020-08-08","53","73","37"
"SF002394820","CEDARA, SF","2020-08-09","59","80","42"
"SF002394820","CEDARA, SF","2020-08-12","52","81","34"
"SF002394820","CEDARA, SF","2020-08-13","52","68","31"
"SF002394820","CEDARA, SF","2020-08-15","61","85","37"
"SF002394820","CEDARA, SF","2020-08-16","48",,"42"
"SF002394820","CEDARA, SF","2020-08-18","50","65","43"
"SF002394820","CEDARA, SF","2020-08-19","46","65","31"
"SF002394820","CEDARA, SF","2020-08-20","51","68","36"
"SF002394820","CEDARA, SF","2020-08-21","47","68","35"
"SF002394820","CEDARA, SF","2020-08-22","54","76","38"
"SF002394820","CEDARA, SF","2020-08-23","58","80","40"
"SF002394820","CEDARA, SF","2020-08-24","58","80","39"
"SF002394820","CEDARA, SF","2020-08-25","60","83","48"
"SF002394820","CEDARA, SF","2020-08-29","55","72","48"
"SF002394820","CEDARA, SF","2020-09-03","61","73","52"
"SF002394820","CEDARA, SF","2020-09-05","63","84","47"
"SF002394820","CEDARA, SF","2020-09-06","58","84","52"
"SF002394820","CEDARA, SF","2020-09-07","61","76","52"
"SF002394820","CEDARA, SF","2020-09-10","58","85","49"
"SF002394820","CEDARA, SF","2020-09-11","58","70","53"
"SF002394820","CEDARA, SF","2020-09-12","62","79","52"
"SF002394820","CEDARA, SF","2020-09-14","58","85","53"
"SF002394820","CEDARA, SF","2020-09-16","59","84","50"
"SF002394820","CEDARA, SF","2020-09-17","54","84","40"
"SF002394820","CEDARA, SF","2020-09-18","63","85","48"
"SF002394820","CEDARA, SF","2020-09-19","57","85","42"
"SF002394820","CEDARA, SF","2020-09-20","68","92","47"
"SF002394820","CEDARA, SF","2020-09-21","50",,"47"
"SF002394820","CEDARA, SF","2020-09-25","74","95","54"
"SF002394820","CEDARA, SF","2020-09-29","53","66","44"
"SF002394820","CEDARA, SF","2020-09-30","53","66","47"
"SF002394820","CEDARA, SF","2020-10-01","56","66","48"
"SF002394820","CEDARA, SF","2020-10-03","52","57","48"
"SF002394820","CEDARA, SF","2020-10-04","58","66","53"
"SF002394820","CEDARA, SF","2020-10-05","64","78","56"
"SF002394820","CEDARA, SF","2020-10-07","66","80","58"
"SF002394820","CEDARA, SF","2020-10-08","70","88","56"
"SF002394820","CEDARA, SF","2020-10-09","67","88","56"
"SF002394820","CEDARA, SF","2020-10-10","54","79","50"
"SF002394820","CEDARA, SF","2020-10-11","49","60","45"
"SF002394820","CEDARA, SF","2020-10-13","62","85","45"
"SF002394820","CEDARA, SF","2020-10-14","58","85","50"
"SF002394820","CEDARA, SF","2020-10-15","70","93","48"
"SF002394820","CEDARA, SF","2020-10-16","62",,"47"
"SF002394820","CEDARA, SF","2020-10-17","71","95","49"
"SF002394820","CEDARA, SF","2020-10-20","62","75","53"
"SF002394820","CEDARA, SF","2020-10-21","55","74","52"
"SF002394820","CEDARA, SF","2020-10-22","63","78","54"
"SF002394820","CEDARA, SF","2020-10-23","70","85","53"
"SF002394820","CEDARA, SF","2020-10-26","59",,"57"
"SF002394820","CEDARA, SF","2020-10-28","75","95","62"
"SF002394820","CEDARA, SF","2020-10-29","77","95","65"
"SF002394820","CEDARA, SF","2020-10-30","58",,"54"
"SF002394820","CEDARA, SF","2020-10-31","54","64","53"
"SF002394820","CEDARA, SF","2020-11-01","54","56","52"
"SF002394820","CEDARA, SF","2020-11-02","59","71","52"
"SF002394820","CEDARA, SF","2020-11-06","69","85","57"
"SF002394820","CEDARA, SF","2020-11-10","56","64","54"
"SF002394820","CEDARA, SF","2020-11-11","54","61","53"
"SF002394820","CEDARA, SF","2020-11-13","68","82","58"
"SF002394820","CEDARA, SF","2020-11-14","77","91","62"
"SF002394820","CEDARA, SF","2020-11-15","65","91","61"
"SF002394820","CEDARA, SF","2020-11-17","68","81","60"
"SF002394820","CEDARA, SF","2020-11-18","69","86","60"
"SF002394820","CEDARA, SF","2020-11-19","60","86","56"
"SF002394820","CEDARA, SF","2020-11-20","57","65","53"
"SF002394820","CEDARA, SF","2020-11-23","68","87","56"
"SF002394820","CEDARA, SF","2020-11-25","56",,"53"
"SF002394820","CEDARA, SF","2020-11-26","64","77","50"
"SF002394820","CEDARA, SF","2020-11-27","56","77","54"
"SF002394820","CEDARA, SF","2020-11-29","60","80","55"
"SF002394820","CEDARA, SF","2020-12-02","54","66","51"
"SF002394820","CEDARA, SF","2020-12-03","58","67","51"
"SF002394820","CEDARA, SF","2020-12-04","56","67","54"
"SF002394820","CEDARA, SF","2020-12-05","61","72","53"
"SF002394820","CEDARA, SF","2020-12-06","68","83","58"
"SF002394820","CEDARA, SF","2020-12-07","68","83","58"
"SF002394820","CEDARA, SF","2020-12-08","71","84","59"
"SF002394820","CEDARA, SF","2020-12-09","70","84","62"
"SF002394820","CEDARA, SF","2020-12-10","67","82","59"
"SF002394820","CEDARA, SF","2020-12-11","71","89","59"
"SF002394820","CEDARA, SF","2020-12-13","66","76","60"
"SF002394820","CEDARA, SF","2020-12-15","68","89","61"
"SF002394820","CEDARA, SF","2020-12-17","69","81","58"
"SF002394820","CEDARA, SF","2020-12-19","74","87","62"
"SF002394820","CEDARA, SF","2020-12-21","76","89","66"
"SF002394820","CEDARA, SF","2020-12-22","68","89","65"
"SF002394820","CEDARA, SF","2020-12-23","71","81","66"
"SF002394820","CEDARA, SF","2020-12-24","65","81","59"
"SF002394820","CEDARA, SF","2020-12-25","67","82","59"
"SF002394820","CEDARA, SF","2020-12-26","72","84","57"
"SF002394820","CEDARA, SF","2020-12-27","76","98","64"
"SF002394820","CEDARA, SF","2020-12-28","63",,"59"
